line,secDetail,orderDetail,node,distance,distancePreviousStop,name,latitude,longitude
513,10,1,3360,4778,929,NUDO SUR,40.387515038982,-3.6893376464878
513,10,1,5512,5272,494,PLAZA DE ITALIA,40.389874568576,-3.6924910400685
513,10,1,2916,5459,187,LEGAZPI,40.390863906651,-3.6942685202944
513,10,1,5718,6206,747,GLORIETA DE CADIZ,40.387463667331,-3.6993928150676
513,10,1,5719,6637,431,ALMENDRALES,40.383668684342,-3.698266170896
513,10,1,5720,6849,212,AVENIDA DE CORDOBA,40.381816503193,-3.6976580090566
513,10,1,1132,7456,607,HOSPITAL 12 DE OCTUBRE,40.37652079743,-3.6959000221335
513,10,1,1135,8160,704,SAN FERMIN-ORCASUR,40.370374684334,-3.6947295947069
513,10,1,1137,8433,273,AVENIDA DE ANDALUCIA-AVENIDA LOS ROSALES,40.367925374635,-3.6945395473818
513,10,1,3195,9685,1252,AV.OROVILLA-GENEROSIDAD,40.360457468715,-3.6899287505754
513,10,1,3413,10064,379,AV.OROVILLA-DULZURA,40.357314421814,-3.689743616721
513,10,1,3414,10344,280,VILLAFUERTE-CTRA.VILLAVERDE,40.354891771037,-3.6896129450777
513,10,1,1794,10694,350,CTRA.VILLAVERDE A VALLECAS-SAHARA,40.352647050491,-3.6913682006775
513,10,1,1176,11051,357,AV.ANDALUCIA-ALCOCER,40.350428369088,-3.6932837510222
513,10,1,1178,11923,872,MARIA DROC-SAN DALMACIO,40.344509690522,-3.6932396330866
513,10,1,1179,12176,253,BURJASOT-BENIFERRI,40.34510792585,-3.6911263765344
513,10,1,1180,12663,487,SAN CRISTOBAL,40.342664332411,-3.6884640794937
513,20,1,1180,0,0,SAN CRISTOBAL,40.342664332411,-3.6884640794937
513,20,1,1181,470,470,ROCAFORT-MONCADA,40.341940373203,-3.6920253552623
513,20,1,1177,1527,1057,AV.ANDALUCIA-ALCOCER,40.350863147371,-3.6928925520078
513,20,1,1440,1748,221,J.JOSE MTNEZ.SECO-ESPERANZA MACARENA,40.351629872434,-3.6912271046112
513,20,1,1444,2127,379,J.JOSE MTNEZ.SECO-DIAMANTE,40.351665438245,-3.6867692701853
513,20,1,1446,2280,153,CAMPOS IBAEZ-J.JOSE MTNEZ.SECO,40.352385198399,-3.6854129566747
513,20,1,4825,2478,198,PILAR LORENGAR-ANDREA JORDAN,40.353521922782,-3.6866644588003
513,20,1,3415,2877,399,VILLAFUERTE-CTRA.VILLAVERDE,40.354903306429,-3.6891891249657
513,20,1,3200,3220,343,AV.OROVILLA-DULZURA,40.357955919969,-3.689432186642
513,20,1,3196,3507,287,AV.OROVILLA-GENEROSIDAD,40.360279328946,-3.6895865797618
513,20,1,4728,4026,519,AVENIDA DE ANDALUCIA-CENTRO COMERCIAL,40.36191374916,-3.6934732435845
513,20,1,1138,4721,695,AVENIDA DE ANDALUCIA-AVENIDA LOS ROSALES,40.368153626556,-3.694035421487
513,20,1,1136,4950,229,SAN FERMIN-ORCASUR,40.370215283662,-3.6942697660275
513,20,1,1134,5313,363,AVENIDA DE ANDALUCIA-SAN FERMIN,40.373456508847,-3.694605758735
513,20,1,5380,5767,454,HOSPITAL 12 DE OCTUBRE,40.37675679577,-3.6956067761158
513,20,1,5702,6376,609,AVENIDA DE CORDOBA,40.382061798506,-3.6973177192839
513,20,1,5703,6595,219,ALMENDRALES,40.384005224497,-3.6977347838114
513,20,1,5704,7008,413,GLORIETA DE CADIZ,40.387592413741,-3.698959400903
513,20,1,3201,7615,607,LEGAZPI,40.390709412126,-3.6944919751902
513,20,1,5054,7831,216,PLAZA DE ITALIA,40.389559626346,-3.6924289036723
513,20,1,3359,8232,401,NUDO SUR,40.386899493358,-3.6898297330496
513,20,1,3365,9244,1012,TIERNO GALVAN-PLANETARIO,40.393799412016,-3.6824003780229
513,20,1,1970,9676,432,MENDEZ ALVARO-PEDRO BOSCH,40.396277462063,-3.6807733840484
513,20,1,1968,9966,290,MENDEZ ALVARO N 57,40.398264389751,-3.6829886826324
513,20,1,1971,10181,215,MENDEZ ALVARO-COMERCIO,40.39974111539,-3.6846380275778
513,20,1,5221,10691,510,MENDEZ ALVARO-ANCORA,40.403231519118,-3.6885269108123
513,20,1,5222,11106,415,MENDEZ ALVARO-MURCIA,40.406113785768,-3.691646299872
513,20,1,82,11640,534,Prado-Atocha,40.409966391135,-3.6921854524354
513,20,1,5511,11983,343,Museo del Prado,40.412989512767,-3.6928340247899
513,20,1,78,12273,290,Neptuno,40.415545422538,-3.693272773093
513,20,1,5210,12886,613,CIBELES,40.418757045266,-3.6940341874938
514,10,1,5210,0,0,CIBELES,40.418757045266,-3.6940341874938
514,10,1,77,419,419,Neptuno,40.415032569818,-3.6946642119763
514,10,1,79,743,324,Museo del Prado,40.412274196989,-3.6934360264326
514,10,1,81,1022,279,Prado-Atocha,40.409828569136,-3.6926342507736
514,10,1,1167,1312,290,REINA SOFIA,40.40750792192,-3.6935261702295
514,10,1,1926,1848,536,PALOS DE LA FRONTERA,40.40361244795,-3.6971217143167
514,10,1,1927,2130,282,SANTA MARIA DE LA CABEZA,40.401519954445,-3.6990138756895
514,10,1,1931,2633,503,JAIME EL CONQUISTADOR-EMBAJADORES,40.397768583916,-3.6981254842649
514,10,1,1933,2857,224,DIVINO VALLES,40.39575766711,-3.6984428902298
514,10,1,1122,3145,288,CASA DEL RELOJ,40.393280852616,-3.6983348187528
514,10,1,1124,3416,271,MATADERO,40.391610273175,-3.6959964211597
514,10,1,5718,4064,648,GLORIETA DE CADIZ,40.387463667331,-3.6993928150676
514,10,1,5719,4495,431,ALMENDRALES,40.383668684342,-3.698266170896
514,10,1,5720,4707,212,AVENIDA DE CORDOBA,40.381816503193,-3.6976580090566
514,10,1,1132,5314,607,HOSPITAL 12 DE OCTUBRE,40.37652079743,-3.6959000221335
514,10,1,1135,6018,704,SAN FERMIN-ORCASUR,40.370374684334,-3.6947295947069
514,10,1,1137,6291,273,AVENIDA DE ANDALUCIA-AVENIDA LOS ROSALES,40.367925374635,-3.6945395473818
514,10,1,1139,7179,888,VERBENA DE LA PALOMA-LA CHULAPONA,40.360550152445,-3.6955120061215
514,10,1,1143,7726,547,BOHEMIOS-LA DEL MANOJO DE ROSAS,40.356452680163,-3.696737031042
514,10,1,1145,8169,443,LA DEL MANOJO DE ROSAS-ANOETA,40.352953371255,-3.6988606768174
514,10,1,1189,8363,194,VIRGEN DE LOS DESAMPARADOS-TOTANES,40.351304393454,-3.6989143060986
514,10,1,1191,8759,396,ALCOCER-LITOS,40.349768713072,-3.7010874521541
514,10,1,1193,9182,423,ALCOCER-AV.REAL DE PINTO,40.350045701428,-3.7059075526512
514,10,1,1195,9539,357,DR.PEREZ DOMINGUEZ-AV.REAL DE PINTO,40.3470321283,-3.7066532608048
514,10,1,1196,9727,188,VILLAVERDE ALTO,40.346658893877,-3.708757019508
514,10,1,2179,9932,205,P ALBERTO PALACIOS-ALADIERNA,40.346256931293,-3.7111312675247
514,10,1,2181,10260,328,P ALBERTO PALACIOS-JUAN PEALVER,40.344178693392,-3.7135937914883
514,10,1,2857,10433,173,ASTILLERO-ESCRIBANOS,40.342787248435,-3.7142502424111
514,10,1,3901,10650,217,DOMINGO PARRAGA-ALBERTO PALACIOS,40.341941538663,-3.7126047669435
514,10,1,2852,11048,398,DOMINGO PARRAGA-AV.REAL DE PINTO,40.341997215613,-3.7079393990823
514,10,1,2848,12645,1597,VILLAVERDE ALTO,40.335934198463,-3.6990394068956
514,20,1,2848,0,0,VILLAVERDE ALTO,40.335934198463,-3.6990394068956
514,20,1,2851,2196,2196,DOMINGO PARRAGA-PZA.GOMEZ ACEBO,40.342102852119,-3.7083431677504
514,20,1,3900,2562,366,DOMINGO PARRAGA-ALBERTO PALACIOS,40.342112989609,-3.7125594758619
514,20,1,2856,2837,275,ASTILLERO-ESCRIBANOS,40.343221115598,-3.7140181612037
514,20,1,5211,3150,313,P ALBERTO PALACIOS-P FERROVIARIOS,40.343458128575,-3.7164826129098
514,20,1,5214,3755,605,P FERROVIARIOS-ENCARNACION PINO,40.347129576426,-3.7157125423355
514,20,1,2813,4127,372,VILLALONSO-PUEBLA DE SANABRIA,40.349083359358,-3.7129860834419
514,20,1,2811,4411,284,VILLALONSO-OLAS,40.349283949666,-3.7096676293301
514,20,1,1194,4783,372,ALCOCER-AV.REAL DE PINTO,40.349805633765,-3.7053869428087
514,20,1,1192,5277,494,ALCOCER-LITOS,40.349451674708,-3.6998842871219
514,20,1,1190,5575,298,VIRGEN DE LOS DESAMPARADOS-TOTANES,40.350936682156,-3.6986396767582
514,20,1,3878,5965,390,ANOETA-ARECHAVALETA,40.352597996065,-3.6965407394136
514,20,1,1147,6155,190,ALEGRIA DE LA HUERTA-ANOETA,40.353453315679,-3.695132912831
514,20,1,1148,6450,295,ALEGRIA DE LA HUERTA-BOHEMIOS,40.356100243624,-3.695420351173
514,20,1,1140,6991,541,VERBENA DE LA PALOMA-LA CHULAPONA,40.360289615018,-3.6953915587365
514,20,1,4728,7297,306,AVENIDA DE ANDALUCIA-CENTRO COMERCIAL,40.36191374916,-3.6934732435845
514,20,1,1138,7993,696,AVENIDA DE ANDALUCIA-AVENIDA LOS ROSALES,40.368153626556,-3.694035421487
514,20,1,1136,8221,228,SAN FERMIN-ORCASUR,40.370215283662,-3.6942697660275
514,20,1,1134,8585,364,AVENIDA DE ANDALUCIA-SAN FERMIN,40.373456508847,-3.694605758735
514,20,1,5380,9038,453,HOSPITAL 12 DE OCTUBRE,40.37675679577,-3.6956067761158
514,20,1,5702,9648,610,AVENIDA DE CORDOBA,40.382061798506,-3.6973177192839
514,20,1,5703,9866,218,ALMENDRALES,40.384005224497,-3.6977347838114
514,20,1,5704,10280,414,GLORIETA DE CADIZ,40.387592413741,-3.698959400903
514,20,1,1125,11012,732,MATADERO,40.391970680829,-3.69598834935
514,20,1,1123,11225,213,CASA DEL RELOJ,40.393238648757,-3.6978642522822
514,20,1,1934,11538,313,DIVINO VALLES,40.395804246174,-3.6981888551738
514,20,1,1932,11756,218,JAIME EL CONQUISTADOR-EMBAJADORES,40.39775175501,-3.697928525892
514,20,1,1929,12135,379,SANTA MARIA DE LA CABEZA,40.400818752367,-3.6987662281751
514,20,1,1930,12447,312,FERROCARRIL,40.400667768379,-3.6954180069555
514,20,1,1184,12778,331,METRO PALOS DE LA FRONTERA,40.402688037866,-3.6935415143369
514,20,1,89,13209,431,Delicias-Atocha,40.406564124667,-3.6931688236157
514,20,1,82,13646,437,Prado-Atocha,40.409966391135,-3.6921854524354
514,20,1,5511,13989,343,Museo del Prado,40.412989512767,-3.6928340247899
514,20,1,78,14279,290,Neptuno,40.415545422538,-3.693272773093
514,20,1,5210,14892,613,CIBELES,40.418757045266,-3.6940341874938
515,10,1,5442,0,0,Cibeles,40.418941229856,-3.6933665671099
515,10,1,77,478,478,Neptuno,40.415032569818,-3.6946642119763
515,10,1,79,802,324,Museo del Prado,40.412274196989,-3.6934360264326
515,10,1,81,1081,279,Prado-Atocha,40.409828569136,-3.6926342507736
515,10,1,83,1362,281,Reina Sofa,40.407678650274,-3.6935998127116
515,10,1,84,1836,474,Teatro Circo Price,40.406197020475,-3.6987794214487
515,10,1,320,2094,258,Embajadores-Ronda de Valencia,40.405413879739,-3.7016491802925
515,10,1,322,2333,239,Embajadores-Acacias,40.404659165095,-3.7042775823375
515,10,1,326,2853,520,Olmos,40.403092302886,-3.7100556571793
515,10,1,327,3193,340,Pirmides,40.401288474595,-3.7133138662213
515,10,1,918,4105,912,ANTONIO LOPEZ-GTA.MQUES.VADILLO,40.397260632642,-3.7149080705596
515,10,1,920,4454,349,ANTONIO LOPEZ-INMACULADA CONCEPCION,40.395588423387,-3.7114261454639
515,10,1,922,4855,401,ANTONIO LOPEZ-PTE.PRAGA,40.393694091989,-3.7074200887372
515,10,1,924,5249,394,ANTONIO LOPEZ-MARIBLANCA,40.391626631573,-3.7037129073897
515,10,1,928,5665,416,ANTONIO LOPEZ-AMPARO USERA,40.388826578531,-3.7004590421186
515,10,1,2423,6137,472,MARCELO USERA-OLVIDO,40.386234170891,-3.7030688834954
515,10,1,2424,6346,209,MARCELO USERA-FERROVIARIOS,40.385940086054,-3.7054998718029
515,10,1,2426,6650,304,MARCELO USERA-GABRIEL USERA,40.385567040356,-3.7090468865928
515,10,1,5875,6936,286,RAFAELA YBARRA-MARCELO USERA,40.384866009623,-3.7117079893884
515,10,1,1947,7222,286,JUNTA MUNICIPAL USERA,40.382318480557,-3.7113807660857
515,10,1,1951,7681,459,RAFAELA YBARRA-PARQUE DE LA PALOMA,40.378242207703,-3.7120647208445
515,10,1,1953,7963,282,RAFAELA YBARRA-PRADOLONGO,40.375726372797,-3.7124422770733
515,10,1,1957,8389,426,CESTONA,40.372086465386,-3.71248639432
515,10,1,2824,8670,281,UNIDAD-AV.RAFAELA YBARRA,40.369846256061,-3.7119940111697
515,10,1,4624,8844,174,GRAN AVENIDA-C VIEJO VILLAVERDE,40.369341049134,-3.7106435839663
515,10,1,2828,9315,471,GRAN AVENIDA-PZA.ASOCIACION,40.369327254788,-3.7055397940716
515,10,1,2830,9516,201,CAMPOTEJAR-GRAN AVENIDA,40.369140815883,-3.7036097064853
515,10,1,2832,9665,149,CAMPOTEJAR-FERNANDO ORTIZ,40.367823634138,-3.7039163776188
515,10,1,5217,10156,491,ORCASUR,40.368536917794,-3.7006906244253
515,20,1,5217,0,0,ORCASUR,40.368536917794,-3.7006906244253
515,20,1,5256,284,284,AV.ORCASUR-MOREJA,40.370643065755,-3.6995263150625
515,20,1,2875,578,294,AV.POBLADOS-DR.TOLOSA LATOUR,40.37120932708,-3.7027136456298
515,20,1,3172,840,262,AV.POBLADOS-EXPROPIACION,40.371650747825,-3.7056759264581
515,20,1,4814,1482,642,RAFAELA YBARRA-POLIDEPORTIVO,40.373844811587,-3.7122281003696
515,20,1,4815,1736,254,RAFAELA YBARRA-PRADOLONGO,40.37598129255,-3.7120091130805
515,20,1,1952,1967,231,RAFAELA YBARRA-PARQUE DE LA PALOMA,40.378008387991,-3.7119974687795
515,20,1,1948,2411,444,AV.RAFAELA YBARRA-DOLORES BARRANCO,40.381888033397,-3.711058158055
515,20,1,4646,2755,344,RAFAELA YBARRA-MARCELO USERA,40.38495714484,-3.7115381202398
515,20,1,2427,3080,325,MARCELO USERA-GABRIEL USERA,40.385471197362,-3.708515720324
515,20,1,2425,3342,262,MARCELO USERA-FERROVIARIOS,40.385805218659,-3.7054560514612
515,20,1,4352,3550,208,MARCELO USERA-OLVIDO,40.386099173616,-3.7030462730997
515,20,1,929,4074,524,ANTONIO LOPEZ-AMPARO USERA,40.388775773988,-3.699922437493
515,20,1,925,4540,466,ANTONIO LOPEZ-MARIBLANCA,40.39194306563,-3.7035288598608
515,20,1,923,4982,442,ANTONIO LOPEZ-PTE.PRAGA,40.394159694585,-3.7078880285474
515,20,1,921,5339,357,ANTONIO LOPEZ-INMACULADA CONCEPCION,40.395840295607,-3.7114877123878
515,20,1,919,5645,306,ANTONIO LOPEZ-GTA.MQUES.VADILLO,40.397298923955,-3.7145431895863
515,20,1,328,6676,1031,Pirmides,40.401090682982,-3.7132481443953
515,20,1,381,7038,362,Olmos,40.40293156305,-3.7098241722594
515,20,1,323,7571,533,Embajadores-Acacias,40.404526357181,-3.7038955527731
515,20,1,321,7792,221,Embajadores-Ronda de Valencia,40.405198865391,-3.7014513197784
515,20,1,85,8022,230,Teatro Circo Price,40.405890051416,-3.6988893819997
515,20,1,4985,8453,431,Reina Sofa,40.407206861302,-3.6941535857306
515,20,1,82,8887,434,Prado-Atocha,40.409966391135,-3.6921854524354
515,20,1,5511,9230,343,Museo del Prado,40.412989512767,-3.6928340247899
515,20,1,78,9520,290,Neptuno,40.415545422538,-3.693272773093
515,20,1,5442,9918,398,Cibeles,40.418941229856,-3.6933665671099
516,10,1,69,0,0,Cibeles,40.419696944052,-3.6935393486955
516,10,1,4108,585,585,GRAN VIA-CHUECA,40.419928924155,-3.6998927687378
516,10,1,4654,826,241,Metro Gran Va,40.420217955679,-3.7027400695435
516,10,1,168,1257,431,Santo Domingo,40.421289381531,-3.7072764823115
516,10,1,170,1530,273,Gran Va-Plaza de Espaa,40.422896075988,-3.7097098279899
516,10,1,1875,2734,1204,PALACIO REAL,40.414835526782,-3.7137032487884
516,10,1,1879,3279,545,SAN FRANCISCO EL GRANDE,40.409959898301,-3.7139935205841
516,10,1,1883,3612,333,PUERTA DE TOLEDO,40.407277156281,-3.7122209652475
516,10,1,550,4058,446,Imperial-Pontones,40.404859670274,-3.7156389831877
516,10,1,552,4456,398,Puente San Isidro-Pontones,40.404184608997,-3.7198943302621
516,10,1,554,4906,450,Puente San Isidro-Ermita del Santo,40.40379452846,-3.7246523106906
516,10,1,555,5777,871,Via Carpetana-Caramuel,40.401665209375,-3.7308868736297
516,10,1,557,6330,553,Polideportivo Gallur,40.398140612249,-3.7354796943123
516,10,1,559,6582,252,Via Carpetana-Centro de Salud,40.396505753295,-3.7375593263211
516,10,1,563,6972,390,Metro Va Carpetana,40.393687222881,-3.7401796966646
516,10,1,2552,7372,400,NTRA.SRA.VALVANERA-ALGODRE,40.391348626269,-3.7381864340168
516,10,1,2550,7565,193,NTRA.SRA.VALVANERA-TORTOLA,40.390369652731,-3.7363023739875
516,10,1,2548,7746,181,OCA-MATILDE HERNANDEZ,40.389552573596,-3.7344554735131
516,10,1,5601,8032,286,GTA.VALLE DE ORO-GRAL.RICARDOS,40.388408681961,-3.7315741633608
516,10,1,3033,8481,449,C VIEJO LEGANES-AV.OPORTO,40.38587298458,-3.7279533932082
516,10,1,4609,8741,260,C VIEJO LEGANES-PELICANO,40.383765536161,-3.7292796357323
516,10,1,3036,8941,200,C VIEJO LEGANES-FALCINELO,40.382217640504,-3.7304457329008
516,10,1,3040,9397,456,C VIEJO LEGANES-CARCASTILLO,40.378668872133,-3.7331710301196
516,10,1,4595,9636,239,C VIEJO LEGANES-AV.ABRANTES,40.376796666174,-3.7343287188636
516,10,1,2446,9845,209,BESOLLA N 11,40.376342805857,-3.7348656602189
516,10,1,2448,10141,296,CARCASTILLO,40.377739194085,-3.737696252679
516,10,1,2450,10434,293,BELZUNEGUI-REAL MADRID,40.375909727262,-3.7392076577459
516,10,1,2452,10625,191,BELZUNEGUI-AV.POBLADOS,40.374199870357,-3.7389180458499
516,10,1,2453,10905,280,AV.POBLADOS-ALISEDA,40.37357027724,-3.7415709282813
516,10,1,2456,11305,400,ANTONIA RGUEZ.SACRISTAN-ANTONIO RGUEZ.,40.373024965556,-3.745116372088
516,10,1,3048,11612,307,GUAYABA-AGUACATE-CENTRO DE SALUD,40.371891913528,-3.7475857225024
516,10,1,3050,12024,412,AGUACATE-SECOYA,40.369525486842,-3.7443369563114
516,10,1,4183,12455,431,THALER-VIA LUSITANA,40.367251267966,-3.7407431500042
516,10,1,4185,12788,333,CALDERILLA-THALER-CENTRO COMERCIAL,40.365365361498,-3.7383987347499
516,10,1,4187,13086,298,CALDERILLA-REAL-CENTRO COMERCIAL,40.363199009089,-3.7404632400242
516,10,1,4092,13490,404,La Peseta-Va Lusitana,40.363796092848,-3.7442857066686
516,10,1,2964,13858,368,La Peseta-Maraved,40.362886405845,-3.7484390156867
516,10,1,2965,14118,260,La Peseta-Corona,40.362272908692,-3.7513541790443
516,10,1,4219,14460,342,LA PESETA,40.361971671032,-3.7533447226134
516,20,1,4219,0,0,LA PESETA,40.361971671032,-3.7533447226134
516,20,1,4090,492,492,La Peseta-Maraved,40.362675148995,-3.7476723276168
516,20,1,4091,807,315,La Peseta-Va Lusitana,40.363445971493,-3.7440945932304
516,20,1,4188,1207,400,CALDERILLA-REAL-CENTRO COMERCIAL,40.363136794901,-3.740330651727
516,20,1,4186,1473,266,CALDERILLA-THALER-CENTRO COMERCIAL,40.365058700713,-3.7384542771892
516,20,1,4184,1877,404,THALER-VIA LUSITANA,40.367323908207,-3.7406544310781
516,20,1,3051,2384,507,AGUACATE-SECOYA,40.369980992144,-3.7449509239867
516,20,1,5059,2884,500,ANTONIA RGUEZ.SACRISTAN-GUAYABA,40.372824370133,-3.7468845674286
516,20,1,2454,3401,517,ALISEDA-ALBARES DE LA RIBERA,40.373818680181,-3.7421708628543
516,20,1,2455,3700,299,ALBARES DE LA RIBERA-BELZUNEGUI,40.374575127164,-3.7394062805374
516,20,1,2451,3906,206,BELZUNEGUI-REAL MADRID,40.37615407469,-3.7390348103243
516,20,1,2449,4163,257,CARCASTILLO N 29,40.377558801484,-3.7377296250053
516,20,1,2447,4503,340,BESOLLA-AV.ABRANTES,40.37599207835,-3.7347676120599
516,20,1,3041,4912,409,C VIEJO LEGANES-CARCASTILLO,40.378497914821,-3.7331373704641
516,20,1,3037,5364,452,C VIEJO LEGANES-FALCINELO,40.382001350426,-3.7304575334933
516,20,1,2470,5600,236,C VIEJO LEGANES-PELICANO,40.383838999632,-3.729058943982
516,20,1,3034,5857,257,C VIEJO LEGANES-AV.OPORTO,40.385946326939,-3.7277515421538
516,20,1,5600,6442,585,GTA.VALLE DE ORO-GRAL.RICARDOS,40.388445110403,-3.731512113642
516,20,1,2547,6711,269,OCA-MATILDE HERNANDEZ,40.389662768571,-3.7341267724241
516,20,1,2549,6927,216,NTRA.SRA.VALVANERA-TORTOLA,40.390703261427,-3.7362588784879
516,20,1,2551,7162,235,NTRA.SRA.VALVANERA-ALGODRE,40.39185053503,-3.7385925184498
516,20,1,5506,7640,478,Via Carpetana-La Campana,40.394389605094,-3.7388205714156
516,20,1,560,7856,216,Via Carpetana-Centro de Salud,40.396118244811,-3.7375786640805
516,20,1,558,8194,338,Polideportivo Gallur,40.398342399205,-3.7349150994292
516,20,1,556,8756,562,Via Carpetana-Caramuel,40.401796313968,-3.7300987504202
516,20,1,592,9356,600,Va Carpetana-Ermita del Santo,40.405341155897,-3.7251167209033
516,20,1,553,10016,660,Puente San Isidro-Pontones,40.403941449504,-3.7198811335333
516,20,1,551,10417,401,Imperial-Pontones,40.40467138445,-3.7154932156071
516,20,1,593,10844,427,Puerta de Toledo,40.405802687162,-3.7117340264034
516,20,1,1884,11096,252,PUERTA DE TOLEDO,40.407665096581,-3.7121307729721
516,20,1,1880,11495,399,SAN FRANCISCO EL GRANDE,40.410889505173,-3.7137204867177
516,20,1,1876,11934,439,PALACIO REAL,40.414702147315,-3.7134189645141
516,20,1,1886,12272,338,PLAZA DE LA VILLA,40.415560457514,-3.7100924206683
516,20,1,1887,12578,306,PLAZA MAYOR,40.416248291821,-3.706636711476
516,20,1,1888,12916,338,SOL,40.416695628073,-3.7027128487571
516,20,1,2002,13533,617,METRO SEVILLA,40.418212766866,-3.6976495839538
516,20,1,69,14056,523,Cibeles,40.419696944052,-3.6935393486955
517,10,1,69,0,0,Cibeles,40.419696944052,-3.6935393486955
517,10,1,77,528,528,Neptuno,40.415032569818,-3.6946642119763
517,10,1,79,852,324,Museo del Prado,40.412274196989,-3.6934360264326
517,10,1,81,1132,280,Prado-Atocha,40.409828569136,-3.6926342507736
517,10,1,83,1412,280,Reina Sofa,40.407678650274,-3.6935998127116
517,10,1,84,1886,474,Teatro Circo Price,40.406197020475,-3.6987794214487
517,10,1,2591,2441,555,EMBAJADORES,40.404364943353,-3.7022911579762
517,10,1,2818,2859,418,EMBAJADORES-SANTA MARIA DE LA CABEZA,40.401191418519,-3.6997104531589
517,10,1,5623,3254,395,P STA.M CABEZA-P ESPERANZA,40.398267922157,-3.7019544186535
517,10,1,2536,4174,920,P STA.M CABEZA-MARIBLANCA,40.391723531759,-3.7084987694821
517,10,1,2538,4567,393,P STA.M CABEZA-BALEARES,40.390041011349,-3.71254598
517,10,1,2540,4906,339,P STA.M CABEZA-ZUJAR,40.387834515131,-3.7153503496744
517,10,1,3135,5211,305,ANTONIO LEYVA-PZA.FDEZ.LADREDA,40.386037936018,-3.7174166592795
517,10,1,2966,5450,239,LA VIA-PLAZA ELIPTICA,40.386034289139,-3.7194536340361
517,10,1,4587,5753,303,LA VIA-PORTALEGRE,40.387031414636,-3.7228031574398
517,10,1,5549,6109,356,VALLE DE ORO-C VIEJO LEGANES,40.387681557177,-3.7268759859706
517,10,1,5550,6412,303,OPORTO,40.388326269265,-3.7303597411969
517,10,1,4670,6858,446,Puerta Bonita,40.386804331398,-3.7345351876555
517,10,1,341,7159,301,Plaza Vistalegre,40.385245826537,-3.737358730405
517,10,1,343,7324,165,General Ricardos-Muoz Grandes,40.38477459226,-3.7392032441069
517,10,1,4846,7673,349,Muoz Grandes-Laguna,40.386666236097,-3.742053854583
517,10,1,4528,8046,373,Carabanchel-Hospital Militar,40.387492684359,-3.7452251328586
517,10,1,1151,8301,255,Guabairo,40.385333525013,-3.7461579782272
517,10,1,1152,8653,352,Polideportivo La Mina,40.382511594504,-3.7478810047155
517,10,1,1154,8894,241,Codorniz,40.380407912359,-3.7485904844375
517,10,1,1156,9142,248,Eugenia de Montijo-Ftima,40.378253418281,-3.7487987044285
517,10,1,379,9562,420,Plaza del Parterre,40.375229815295,-3.7510504650384
517,10,1,377,9671,109,Plaza de la Emperatriz,40.374282754217,-3.7512225299458
517,10,1,1158,10214,543,Avenida Carabanchel Alto-Gmez Arteche,40.369737638943,-3.7533122297861
517,10,1,1159,10425,211,Alfredo Aleix-Centro Integrado,40.36867482494,-3.7546560912149
517,10,1,1160,10724,299,Alfredo Aleix-Gmez Arteche,40.368048835184,-3.7580789511606
517,10,1,1161,11010,286,Piqueas-Jacobeo,40.367136393364,-3.7612076032082
517,10,1,3632,11288,278,Jacobeo-Pinar de San Jos,40.365353721112,-3.7610391470802
517,10,1,640,11638,350,La Peseta-Pinar de San Jos,40.363344144183,-3.762493441933
517,10,1,3860,12033,395,Metro La Peseta,40.362263939516,-3.7582496877997
517,10,1,562,12367,334,Carabanchel Alto,40.362046336461,-3.754328955131
517,20,1,562,0,0,Carabanchel Alto,40.362046336461,-3.754328955131
517,20,1,3859,527,527,Metro La Peseta,40.362683631556,-3.7588185265414
517,20,1,687,896,369,La Peseta-Pinar de San Jos,40.363912887838,-3.7623149426987
517,20,1,3633,1187,291,Jacobeo-Pinar de San Jos,40.365570897446,-3.7608931886039
517,20,1,3631,1422,235,Casatejada,40.367410415972,-3.7620057141053
517,20,1,1162,1679,257,Carabanchel Alto,40.369105949602,-3.7603569773092
517,20,1,1164,2117,438,Gmez Arteche-Alzina,40.369108064362,-3.755911799455
517,20,1,1165,2358,241,Avenida Carabanchel Alto-Gmez Arteche,40.370115237212,-3.753431865321
517,20,1,376,2844,486,Plaza de la Emperatriz,40.374022468819,-3.7510723974099
517,20,1,378,2955,111,Plaza del Parterre,40.375033238151,-3.7508009123068
517,20,1,1157,3417,462,Eugenia de Montijo-Ftima,40.378407551451,-3.7486472694812
517,20,1,1155,3638,221,Codorniz,40.380228836074,-3.74842004203
517,20,1,1153,3892,254,Polideportivo La Mina,40.38246768031,-3.7477061628967
517,20,1,589,4227,335,Guabairo,40.38503725346,-3.7459991960383
517,20,1,1150,4597,370,Muoz Grandes-Ftima,40.38684157697,-3.7428074440976
517,20,1,1149,4942,345,General Ricardos-Muoz Grandes,40.384815821858,-3.7397998252311
517,20,1,342,5174,232,Plaza Vistalegre,40.385056981762,-3.7373048334137
517,20,1,4671,5502,328,Puerta Bonita,40.386824644984,-3.7341737136741
517,20,1,5601,5808,306,GTA.VALLE DE ORO-GRAL.RICARDOS,40.388408681961,-3.7315741633608
517,20,1,2471,6266,458,AV.OPORTO-C VIEJO LEGANES,40.3859943854,-3.7272725546728
517,20,1,2472,6613,347,AV.OPORTO-PORTALEGRE,40.38529866866,-3.7232865186196
517,20,1,5051,6959,346,PLAZA ELIPTICA,40.385143917619,-3.7192097122753
